id,seed_mass_g
Trifolium_purpureum,1.1
Trifolium_purseglovei,1.12
Trifolium_reflexum,6250
Trifolium_repens,0.6
Trifolium_resupinatum,1.4
Trifolium_rubens,2.04
Trifolium_salmoneum,1.61
Trifolium_scabrum,0.62
Trifolium_semipilosum,0.83
Trifolium_semipilosum,1
Trifolium_smyrnaeum,2.25
Trifolium_sp.,0.62
Trifolium_spadiceum,0.5
Trifolium_spumosum,1.46
Trifolium_squamosum,1.2
Trifolium_squarrosum,3.6
Trifolium_stellatum,3
Trifolium_striatum,1.9
Trifolium_striatum,1.96
Trifolium_strictum,0.46
Trifolium_subterraneum,6.6
Trifolium_suffocatum,0.21
Trifolium_tomentosum,0.6
Trifolium_usambarense,0.6
Trifolium_variegatum,1.526
Trifolium_vesiculosum,1.35
Trifolium_willdenovii,1.72
Trifolium_wormskioldii,0.823
Trifolium_xerocephalum,0.8
Triglochin_alcockiae,4.78
Triglochin_bulbosum,0.4
Triglochin_concinna,0.34
Triglochin_maritima,0.98
Triglochin_palustris,1.96
Triglochin_procerum,25.01
Triglochin_striata,0.29
Triglochin_striatum,0.34
Trigonella_arabica,1.6
Trigonella_balansae,1.4
Trigonella_brachycarpa,2.1
Trigonella_caelesyriaca,2
Trigonella_caerulea,2.3
Trigonella_calliceras,1.61
Trigonella_foenum-graecum,11.9
Trigonella_gladiata,9
Trigonella_kotschyi,3.2
Trigonella_ornithopodioides,0.85
Trigonella_spicata,1.8
Trigonella_stellata,0.6
Trigonella_suavissima,10.75
Trigonocaryum_involucratum,2.93
Trilepisium_madagascariense,713.02
Trillium_cernuum,2.2
Trillium_chloropetalum,46.34
Trillium_grandiflorum,10.7
Trillium_ovatum,10.94
Trillium_sessile,8.809
Trimenia_moorei,1.663
Trimenia_neocaledonica,5.715
Trimenia_papuana,4.359
Trimenia_weinmanniifolia,1.558
Trimeris_scaevolifolia,0.04
Trinia_glauca,1.69
Triodanis_biflora,0.02
Triodanis_perfoliata,0.03
Triodia_basedowii,0.96
Triodia_flava,0.5
Triodia_intermedia,1.06
Triodia_irritans,1.05
Triodia_lanata,1.64
Triodia_mitchellii,2.19
Triosteum_perfoliatum,54.37
Triplachne_nitens,0.13
Triplarina_volcanica,1.04
Triplaris_cumingiana,59
Triplaris_surinamensis,41.46
Tripleurospermum_caucasicum,0.59
Tripleurospermum_inodorum,0.45
Tripleurospermum_maritimum,0.23
Tripleurospermum_maritimum,0.29
Triplochiton_scleroxylon,301.2
Tripodion_tetraphyllum,7.9
Tripogon_filiformis,0.05
Tripogon_loliiformis,0.07
Tripsacum_dactyloides,61.43
Tripterococcus_brunonis,2.87
Tripterospermum_japonicum,0.77
Triptilion_gibbosum,0.26
Triraphis_mollis,0.17
Triraphis_pumilio,0.04
Triraphis_purpurea,0.08
Triraphis_ramosissima,0.08
Trisetum_cernuum,0.702
Trisetum_flavescens,0.4
Trisetum_paniceum,0.05
Trisetum_pennsylvanicum,0.14
Trisetum_spicatum,0.379
Tristania_conferta,3.94
Tristania_neriifolia,0.06
Tristellateia_greveana,8.18
Tristerix_verticillatus,157.7
Triteleia_grandiflora,1.2
Triteleia_hyacinthina,1.18
Triteleia_ixioides,0.29
Triticosecale_sp.,42.9
Triticum_aegilopoides,15.9
Triticum_aestivum,35.96
Triticum_boeoticum,10.13
Triticum_dicoccum,40
Triticum_durum,40
Triticum_monococcum,27.13
Triticum_spelta,40
Tritoniopsis_antholyza,11.21
Tritoniopsis_parviflora,10
Tritoniopsis_triticea,5.43
Triumfetta_bartramia,2.4
Triumfetta_bogotensis,22
Triumfetta_brachyceras,3.47
Triumfetta_brevipes,6.2
Triumfetta_flavescens,10.24
Triumfetta_flavescens,15.01
Triumfetta_glabrior,12.91
Triumfetta_heudelotii,1.6
Triumfetta_johnstonii,202.6
Triumfetta_lepidota,2493.24
Triumfetta_micracantha,62.07
Triumfetta_pentandra,10.13
Triumfetta_pilosa,7.22
Triumfetta_plumigera,5.31
Triumfetta_polyandra,8.5
Triumfetta_repens,205.78
Triumfetta_rhomboidea,16.72
Triumfetta_sonderi,35.64
Triumfetta_tomentosa,3.37
Triunia_erythrocarpa,985
Trixis_californica,1.13
Trixis_haenkei,1.38
Trixis_inula,0.85
Trixis_radialis,0.6
Trochetiopsis_erythroxylon,18.43
Trochetiopsis_melanoxylon,18.18
Trochocarpa_clarkei,1.74
Trochocarpa_laurina,16.32
Trochocarpa_thymifolia,2.88
Trochodendron_aralioides,0.15
Trochomeriopsis_diversifolia,69.8
Trollius_albiflorus,0.7
Trollius_dschungaricus,0.38
Trollius_europaeus,1
Trollius_laxus,0.74
Tropaeolum_majus,146.7
Tropaeolum_tricolor,23.5
Tropaeolum_tuberosum,140
Trophis_mexicana,50
Tropidocarpum_gracile,0.211
Trymalium_floribundum,1.17
Trymalium_floribundum,1.6
Trymalium_ledifolium,1.45
Trymalium_urceolare,0.74
Tsuga_brunoniana,2.49
Tsuga_brunoniana,2.49
Tsuga_canadensis,2.7
Tsuga_canadensis,2.7
Tsuga_caroliniana,5.26
Tsuga_caroliniana,5.26
Tsuga_diversifolia,1.37
Tsuga_diversifolia,1.37
Tsuga_heterophylla,2
Tsuga_heterophylla,2
Tsuga_mertensiana,6.5
Tsuga_mertensiana,6.5
Tsuga_sieboldii,3.8
Tsuga_sieboldii,3.8
Tuberaria_guttata,2.87
Tuberaria_lignosa,0.19
Tulbaghia_alliacea,2.39
Tulbaghia_capensis,3.11
Tulbaghia_simmleri,5.07
Tulbaghia_violacea,8.81
Tulipa_agenensis,2.93
Tulipa_anadroma,8.57
Tulipa_biebersteiniana,7.43
Tulipa_bifloriformis,2.95
Tulipa_dasystemon,1.75
Tulipa_sylvestris,2.85
Tulipa_urumoffii,5.11
Turbina_bracteata,25.23
Turbina_corymbosa,28
Turbina_oblongata,101.73
Turbina_stenosiphon,166.05
Turbinicarpus_alonsoi,0.027
Turbinicarpus_gielsdorfianus,0.046
Turbinicarpus_jauernigii,0.052
Turbinicarpus_laui,0.08
Turbinicarpus_lophophoroides,0.09
Turbinicarpus_pseudopectinatus,0.074
Turbinicarpus_schmiedickeanus,0.028
Turbinicarpus_schmiedickeanus,0.035
Turbinicarpus_schmiedickeanus,0.051
Turbinicarpus_schmiedickeanus,0.055
Turbinicarpus_schmiedickeanus,0.062
Turbinicarpus_schmiedickeanus,0.071
Turgenia_latifolia,28.7
Turnera_oculata,1.39
Turnera_ulmifolia,0.88
Turpinia_occidentalis,40
Turpinia_occidentalis,60
Turpinia_pomifera,18.69
Turraea_abyssinica,14.5
Turraea_mombassana,14.89
Turraea_nilotica,15.1
Turraea_obtusifolia,25.08
Turraea_robusta,40
Turraea_sericea,18.66
Turraea_vogelioides,34.64
Turraeanthus_africana,1143
Turricula_parryi,0.16
Turritis_glabra,0.0506
Tussilago_farfara,0.3
Tylecodon_paniculatus,0.05
Tylecodon_pearsonii,0.03
Tylecodon_wallichii,0.03
Tylosema_esculentum,2282.4
Typha_angustifolia,0.16
Typha_capensis,0.11
Typha_domingensis,0.1
Typha_elephantina,0.12
Typha_latifolia,0.1
Typha_orientalis,0.2
Uapaca_guineensis,462
Uapaca_kirkiana,400
Uebelinia_abyssinica,0.79
Ugni_montana,1.47
Ulex_europaeus,6.6
Ulex_gallii,6.26
Ulex_minor,3.35
Ulex_parviflorus,4.17
Ulmus_alata,4
Ulmus_americana,5.4
Ulmus_campestris,8.7
Ulmus_crassifolia,6.27
Ulmus_glabra,13.5
Ulmus_japonica,89.1
Ulmus_laevis,7.15
Ulmus_minor,4.86
Ulmus_montana,13.8
Ulmus_parvifolia,3.3
Ulmus_pumila,6.2
Ulmus_rubra,11.08
Ulmus_serotina,3.02
Ulmus_thomasi,66.67
Ulmus_thomasii,60.5
Ulmus_x,10.7
Umbellularia_californica,1801
Umbilicus_botryoides,5.79
Umbilicus_erectus,0.02
Umbilicus_horizontalis,0.02
Umbilicus_horizontalis,0.03
Umbilicus_rupestris,0.01
Uncinia_banksii,1.16
Uncinia_brevicaulis,3.37
Uncinia_egmontiana,2.3
Uncinia_hookeri,1.08
Uncinia_uncinata,0.86
Ungernia_sewerzowii,14.22
Unonopsis_perrottetii,283.3
Unonopsis_rufescens,50
Unonopsis_stipitata,646.7
Uranthoecium_truncatum,1.96
Uraria_picta,3.51
Urelytrum_muricatum,8.06
Urena_lobata,15.2
Urera_eggersii,1
Urera_hypselodendron,0.13
Urocarpidium_peruvianum,0.81
Urochloa_brachyura,1.35
Urochloa_decumbens,3.471
Urochloa_maxima,0.759
Urochloa_mosambicensis,1.4
Urochloa_oligotricha,1.73
Urochloa_panicoides,2.12
Urochloa_subquadripara,0.916
Urochloa_trichopus,1.33
Urodon_capitatus,3.46
Uropappus_lindleyi,1.82
Urophyllum_griffithianum,0.022
Urophyllum_hirsutum,0.031
Urophyllum_streptopodium,0.031
Urospermum_picroides,1.7
Ursinia_anthemoides,29.8
Ursinia_cakilefolia,1.1
Ursinia_paleacea,1.7
Ursinia_punctata,5.01
Ursinia_sericea,1.12
Ursinia_speciosa,1.6
Ursinia_tenuifolia,0.54
Ursinia_tenuifolia,1.18
Urtica_baccifera,50
Urtica_buchtienii,0.11
Urtica_caracasana,0.5
Urtica_dioica,0.1
Urtica_dioica,0.1
Urtica_dioica,0.107
Urtica_elata,0.7
Urtica_ferox,0.19
Urtica_gracilis,0.105
Urtica_incisa,0.24
Urtica_kioviensis,0.121
Urtica_membranacea,0.22
Urtica_pilulifera,1.85
Urtica_urens,0.52
Urvillea_ulmacea,8.81
Usteria_guineensis,1.87
Utricularia_caerulea,0.03
Utricularia_cornuta,0.002
Utricularia_dichotoma,0.02
Utricularia_gibba,0.046
Utricularia_monanthos,0.01
Uvaria_acuminata,80.24
Uvaria_brevicompta,0.37
Uvaria_chamae,96.39
Uvaria_denhardtiana,205.84
Uvaria_leptopoda,280
Uvaria_lucida,70.8
Uvaria_semicalva,0.09
Uvaria_semicalva,0.15
Uvaria_supina,0.25
Uvaria_websteri,0.25
Uvularia_grandiflora,5.021
Vaccaria_hispanica,5.9
Vaccaria_pyramidata,5.1
Vaccaria_vaccaria,3.537
Vaccinium_angustifolium,0.23
Vaccinium_arboreum,1.24
Vaccinium_atrococcum,0.32
Vaccinium_bracteatum,0.53
Vaccinium_caespitosum,0.09
Vaccinium_cespitosum,0.123
Vaccinium_corymbosum,0.44
Vaccinium_emirnense,0.45
Vaccinium_euryanthum,0.14
Vaccinium_exul,0.39
Vaccinium_harmandianum,0.2
Vaccinium_macrocarpon,0.82
Vaccinium_membranaceum,0.196
Vaccinium_myrtilloides,0.2
Vaccinium_myrtillus,0.3
Vaccinium_ovalifolium,0.24
Vaccinium_ovatum,7.24
Vaccinium_oxycoccos,0.45
Vaccinium_oxycoccus,0.6
Vaccinium_parvifolium,0.23
Vaccinium_pennsylvanicum,0.2
Vaccinium_puberulum,0.45
Vaccinium_scoparium,1.83
Vaccinium_secundiflorum,0.36
Vaccinium_uliginosum,0.118
Vaccinium_uliginosum,0.3
Vaccinium_vitis-idaea,0.3
Valantia_hispida,0.29
Valeriana_bridgesii,0.73
Valeriana_californica,1.55
Valeriana_capensis,1.04
Valeriana_dioica,0.55
Valeriana_glauca,0.42
Valeriana_officinalis,1.1
Valeriana_polystachya,0.2
Valeriana_sitchensis,1.67
Valeriana_sitchensis,1.88
Valeriana_stricta,0.56
Valerianella_amarella,0.29
Valerianella_carinata,0.51
Valerianella_dentata,1.09
Valerianella_locusta,1.7
Valerianella_radiata,0.6
Valerianella_rimosa,1.33
Valerianella_vesicaria,8.6
Vallesia_glabra,24.16
Vanclevea_stylosa,1.93
Vancouveria_hexandra,7.008
Vancouveria_planipetala,4.67
Vandasina_retusa,72.02
Vangueria_cinerascens,152.87
Vangueria_infausta,208.92
Vangueria_infausta,2000
Vangueria_madagascariensis,1309.83
Vangueria_randii,268.46
Vanillosmopsis_arborea,0.71
Vanzijlia_annulata,0.12
Varthemia_iphionoides,0.52
Vatairea_erythrocarpa,1039
Vatairea_guianensis,26466
Vateria_indica,9070
Vatica_maingayi,190
Vatica_mangachapoi,59
Vatica_odorata,250
Vauquelinia_australis,22.51
Velezia_rigida,0.3
Velleia_arguta,5.28
Velleia_foliosa,1.34
Velleia_panduriformis,10.16
Velleia_paradoxa,3.77
Velleia_pubescens,0.83
Velleia_rosea,3.39
Velleia_spathulata,1.08
Velleia_trinervis,1.15
Vellereophyton_dealbatum,0.02
Veltheimia_capensis,23.03
Venegasia_carpesioides,1.108
Ventenata_macra,0.23
Ventilago_leptadenia,30.84
Ventilago_malaccensis,42
Ventilago_viminalis,18
Vepris_elliotii,50.98
Vepris_lanceolata,69.57
Vepris_nobilis,63.81
Vepris_simplicifolia,51.49
Vepris_trichocarpa,60.78
Veratrum_album,3.67
Veratrum_californicum,2.74
Veratrum_viride,1.33
Verbascum_agrimoniifolium,0.03
Verbascum_austriacum,0.054
Verbascum_blattaria,0.1
Verbascum_brevipedicellatum,0.71
Verbascum_caesareum,0.17
Verbascum_cedreti,0.21
Verbascum_chaixii,0.1
Verbascum_conocarpum,0.2
Verbascum_damascenum,0.19
Verbascum_densiflorum,0.1
Verbascum_fruticulosum,0.29
Verbascum_galilaeum,27.98
Verbascum_graecum,0.12
Verbascum_humile,0.1
Verbascum_leptostachyum,0.27
Verbascum_levanticum,0.29
Verbascum_longifolium,0.08
Verbascum_lychnitis,0.13
Verbascum_maroccanum,0.07
Verbascum_nigrum,0.13
Verbascum_phlomoides,0.14
Verbascum_phoeniceum,0.11
Verbascum_plantagineum,0.12
Verbascum_pulverulentum,0.17
Verbascum_purpureum,0.12
Verbascum_schimperianum,0.07
Verbascum_sinaiticum,0.12
Verbascum_sinuatum,0.2
Verbascum_sp.,0.13
Verbascum_speciosum,0.08
Verbascum_suworowianum,0.23
Verbascum_thapsiforme,1.2
Verbascum_thapsus,0.09
Verbascum_urumoffi,0.24
Verbascum_virgatum,0.14
Verbena_aspera,0.6
Verbena_bonariensis,0.17
Verbena_bracteata,0.5
Verbena_bracteosa,0.5
Verbena_brasiliensis,0.2
Verbena_canescens,0.55
Verbena_carolina,0.8
Verbena_halei,0.42
Verbena_hastata,0.23
Verbena_lasiostachys,0.288
Verbena_lasiostachys,0.42
Verbena_macdougalii,0.5
Verbena_officinalis,0.33
Verbena_officinalis,0.33
Verbena_rigida,0.7
Verbena_simplex,0.806
Verbena_stricta,1
Verbena_supina,0.35
Verbena_urticifolia,0.46
Verbena_venosa,0.83
Verbena_x,2.5
Verbesina_alternifolia,4.18
Verbesina_angustifolia,1.42
Verbesina_caracasana,0.04
Verbesina_chilapana,0.79
Verbesina_crocata,1.75
Verbesina_encelioides,2
Verbesina_encelioides,2
Verbesina_gracilipes,10.91
Verbesina_leptochaeta,1.92
Verbesina_lindheimeri,3.64
Verbesina_macrophylla,0.42
Verbesina_myriocephala,4
Verbesina_neotenoriensis,1.22
Verbesina_olsenii,0.347
Verbesina_rothrockii,2.4
Verbesina_saubinetia,8.6
Verbesina_serrata,2.5
Verbesina_serrata,3.1
Verbesina_virginica,2.18
Vernonia_adoensis,2.77
Vernonia_adoensis,3.15
Vernonia_aemulans,0.42
Vernonia_altissima,0.9
Vernonia_ambigua,0.73
Vernonia_amygdalina,0.68
Vernonia_anthelmintica,4.3
Vernonia_arkansana,1.38
Vernonia_armena,0.29
Vernonia_baldwini,1
Vernonia_baldwinii,1.3
Vernonia_bellinghamii,1.11
Vernonia_bolivarensis,0.09
Vernonia_brachycalyx,0.52
Vernonia_brasiliana,0.04
Vernonia_cephalophora,1.92
Vernonia_cinerascens,0.49
Vernonia_cinerea,0.16
Vernonia_cinerea,0.26
Vernonia_colorata,1.52
Vernonia_delapsa,0.38
Vernonia_deppeana,0.02
Vernonia_exsertiflora,1.23
Vernonia_fasciculata,1.5
Vernonia_fastigiata,1.78
Vernonia_fractiflexa,1.94
Vernonia_galamensis,2.65
Vernonia_galamensis,3.13
Vernonia_galamensis,3.56
Vernonia_galamensis,3.84
Vernonia_glabra,2.51
Vernonia_glabra,3.5
Vernonia_glabra,4.65
Vernonia_grandis,1
Vernonia_griseopapposa,0.66
Vernonia_hirsuta,0.88
Vernonia_hymenolepis,2.4
Vernonia_karaguensis,0.35
Vernonia_karvinskiana,0.69
Vernonia_lasiopus,1.38
Vernonia_liatroides,0.5
Vernonia_madagascariensis,2.38
Vernonia_mangokensis,0.71
Vernonia_mecistophylla,2.49
Vernonia_meiostephana,0.2
Vernonia_milanjiana,0.59
Vernonia_missurica,1
Vernonia_myriantha,0.82
Vernonia_natalensis,0.43
Vernonia_nigritiana,5.09
Vernonia_noveboracensis,0.99
Vernonia_nummulariaefolia,0.61
Vernonia_obionifolia,0.37
Vernonia_obionifolia,0.38
Vernonia_ochroleuca,0.3
Vernonia_oligocephala,1.49
Vernonia_pallens,1.2
Vernonia_patens,0.1
Vernonia_pauciflora,2.15
Vernonia_pectoralis,0.63
Vernonia_perrottetii,1.47
Vernonia_poissonii,1.17
Vernonia_popeana,0.33
Vernonia_poskeana,0.19
Vernonia_poskeana,0.7
Vernonia_poskeana,0.8
Vernonia_purpurea,1.37
Vernonia_purpurea,2.91
Vernonia_remotiflora,0.24
Vernonia_salicifolia,1.36
Vernonia_schimperi,2.32
Vernonia_sutherlandii,1.04
Vernonia_trinervis,1.06
Vernonia_usambarensis,0.57
Vernonia_wollastonii,0.86
Veronica_abyssinica,0.06
Veronica_agrestis,0.569
Veronica_alpina,0.05
Veronica_americana,0.08
Veronica_anagallis-aquatica,0.04
Veronica_anagallis-aquatica,0.07
Veronica_arvensis,0.12
Veronica_austriaca,0.071
Veronica_beccabunga,0.14
Veronica_biloba,0.39
Veronica_calycina,0.19
Veronica_catenata,0.04
Veronica_chamaedrys,0.21
Veronica_comosa,0.05
Veronica_crista-galli,4.8
Veronica_cymbalaria,2.68
Veronica_formosa,1.31
Veronica_fruticans,0.12
Veronica_gentianoides,0.21
Veronica_glandifera,0.053
Veronica_hederifolia,4
Veronica_hillebrandii,0.28
Veronica_hybrida,0.18
Veronica_jacquini,0.63
Veronica_leiocarpa,2.4
Veronica_longifolia,0.1
Veronica_montana,0.39
Veronica_officinalis,0.13
Veronica_onoei,0.08
Veronica_orientalis,0.72
Veronica_peregrina,0.03
Veronica_peregrina,0.04
Veronica_persica,0.96
Veronica_polita,0.35
Veronica_praecox,0.18
Veronica_prostrata,0.333
Veronica_salina,0.02
Veronica_scutellata,0.19
Veronica_serpyllifolia,0.05
Veronica_sp.,0.25
Veronica_spicata,0.1
Veronica_spicata,0.2
Veronica_triphyllos,0.41
Veronica_urticifolia,0.11
Veronica_verna,0.1
Veronica_wormskjoldii,0.07
Veronicastrum_sibiricum,0.07
Veronicastrum_virginicum,0.07
Veronicastrum_yunnanense,0.04
Verticordia_chrysostachys,4.38
Verticordia_dasystylis,3.34
Verticordia_densiflora,1.74
Verticordia_forrestii,10.39
Verticordia_fragrans,2.78
Verticordia_monadelpha,1.46
Verticordia_monadelpha,2.08
Verticordia_multiflora,3.73
Verticordia_oculata,8.16
Verticordia_picta,4.51
Verticordia_spicata,4.95
Vetiveria_nigritana,1.49
Vexatorella_alpina,33.74
Viburnum_acerifolium,27.6
Viburnum_alnifolium,39.44
Viburnum_betulifolium,5.94
Viburnum_cassinoides,11.1
Viburnum_cylindricum,16.63
Viburnum_davidii,35.78
Viburnum_dentatum,39.3
Viburnum_edule,21.32
Viburnum_erosum,29.26
Viburnum_foetidum,12.1
Viburnum_fordiae,13.25
Viburnum_henryi,24.08
Viburnum_lantana,44
Viburnum_lentago,74.16
Viburnum_odoratissimum,15.63
Viburnum_odoratissimum,26.1
Viburnum_opulus,35
Viburnum_orientale,40.5
Viburnum_plicatum,16.2
Viburnum_prunifolium,97.35
Viburnum_punctatum,11.38
Viburnum_sempervirens,9.4
Viburnum_setigerum,39.38
Viburnum_tinus,55.2
Viburnum_utile,29.29
Vicia_americana,9.774
Vicia_americana,16.8
Vicia_articulata,38.5
Vicia_benghalensis,42.4
Vicia_canescens,76.88
Vicia_cassubica,17.6
Vicia_cracca,14.7
Vicia_cretica,18.36
Vicia_cuspidata,10.56
Vicia_epitolaris,3.3
Vicia_ervilia,46.6
Vicia_faba,393.5
Vicia_faba,921
Vicia_graminea,10.5
Vicia_hirsuta,5.7
Vicia_hybrida,31.9
Vicia_lathyroides,1.95
Vicia_ludoviciana,4.11
Vicia_ludoviciana,8.5
Vicia_lutea,28.6
Vicia_monantha,23.41
Vicia_monantha,38
Vicia_narbonensis,151.6
Vicia_nigricans,89.9
Vicia_noeana,79.8
Vicia_orobus,25
Vicia_palaestina,36.22
Vicia_pannonica,41.5
Vicia_parviflora,11.52
Vicia_peregrina,60
Vicia_sativa,17.3
Vicia_sativa,31.83
Vicia_sativa,38.6
Vicia_sativa,52.98
Vicia_sepium,18.7
Vicia_tenuifolia,36.22
Vicia_tetrasperma,4.203
Vicia_variegata,5.2
Vicia_villosa,28.9
Vicia_villosa,37.1
Vicoa_leptoclada,0.05
Vigna_adenantha,150.4
Vigna_angularis,125.3
Vigna_cylindrica,97.5
Vigna_luteola,27.8
Vigna_mungo,100
Vigna_nigritia,13.58
Vigna_racemosa,10.96
Vigna_radiata,40.2
Vigna_sinensis,113.6
Vigna_subterranea,585
Vigna_trilobata,8.215
Vigna_unguiculata,1.79
Vigna_unguiculata,14.38
Vigna_unguiculata,103.6
Vigna_unguiculata,144.5
Vigna_vexillata,20.4
Viguiera_ciliata,0.8
Viguiera_cordata,0.46
Viguiera_decurrens,6.8
Viguiera_deltoidea,1.43
Viguiera_deltoidea,3.12
Viguiera_dentata,0.63
Viguiera_dentata,1.23
Viguiera_dentata,1.4
Viguiera_eriophora,4.01
Viguiera_excelsa,5.9
Viguiera_grammatoglossa,1.19
Viguiera_grammatoglossa,1.83
Viguiera_hypargyrea,7
Viguiera_laciniata,0.7
Viguiera_linearis,1.2
Viguiera_multiflora,0.8
Viguiera_parishii,1.018
Viguiera_pinnatilobata,0.5
Viguiera_reticulata,1.18
Viguiera_stenoloba,0.7
Villarsia_capitata,0.16
Villarsia_congestiflora,0.38
Villarsia_marchantii,0.11
Villarsia_parnassifolia,0.32
Villarsia_reniformis,0.3
Viminaria_juncea,6.9
Vinca_minor,6.13
Vincetoxicum_hirundinaria,7.19
Vincetoxicum_pannonicum,2.634
Viola_adunca,0.79
Viola_arvensis,0.46
Viola_beckwithii,4.2
Viola_betonicifolia,1.35
Viola_betonicifolia,1.38
Viola_blanda,0.957
Viola_canadensis,1.1
Viola_canina,1.11
Viola_comollia,0.59
Viola_cornuta,1.18
Viola_curtisii,0.5
Viola_douglasii,0.8
Viola_dubyana,0.69
Viola_fimbriatula,0.568
Viola_glabella,2.14
Viola_hederacea,0.88
Viola_hirta,3.4
Viola_improcera,1.24
Viola_kitaibeliana,0.51
Viola_lactea,0.92
Viola_lobata,5.32
Viola_lutea,0.89
Viola_macloskeyi,0.469
Viola_mandshurica,1.13
Viola_mirabilis,2.6
Viola_nuttallii,2.9
Viola_odorata,4
Viola_palmata,2.496
Viola_palustris,0.81
Viola_papilionacea,1.333
Viola_pedata,0.929
Viola_pedunculata,3.93
Viola_pensylvanica,2.43
Viola_polypoda,0.72
Viola_praemorsa,3.6
Viola_primulifolia,0.55
Viola_pubescens,2.212
Viola_purpurea,2.277
Viola_purpurea,2.33
Viola_reichenbachiana,1.21
Viola_riviniana,1.3
Viola_sagittata,0.53
Viola_selkirkii,0.61
Viola_sempervirens,1.344
Viola_striata,1.05
Viola_tricolor,0.9
Viola_trinervata,5.63
Viola_verecunda,0.42
Virgilia_divaricata,59.1
Virgilia_lutea,44.44
Virgilia_oroboides,53.14
Virgilia_oroboides,71
Virola_calophylla,1310
Virola_guatemalensis,1962
Virola_michelii,2160
Virola_nobilis,2480
Virola_sebifera,701
Virola_surinamensis,1838
Viscaria_alpina,0.051
Viscum_album,230
Vismia_falcata,0.69
Vismia_lauriformis,0.59
Vismia_macrophylla,0.6
Vismia_orientalis,0.99
Vitellaria_paradoxa,4264
Vitellaria_paradoxa,8280
Vitex_agnus-castus,9.7
Vitex_beraviensis,941.85
Vitex_betsiliensis,26.82
Vitex_bracteata,35.68
Vitex_capitata,5.83
Vitex_chrysocarpa,554.45
Vitex_chrysomallum,31.74
Vitex_cymosa,355
Vitex_doniana,908
Vitex_ferruginea,2104.88
Vitex_glabrata,217.39
Vitex_keniensis,203
Vitex_lucens,676.31
Vitex_microphylla,24.94
Vitex_negundo,4.4
Vitex_negundo,22.2
Vitex_peduncularis,238.1
Vitex_perrieri,588.09
Vitex_pervillei,464.65
Vitex_pinnata,95
Vitex_rehmannii,29.34
Vitex_strickeri,72.83
Vitex_teleravina,104.51
Vitex_trifolia,18.39
Vitex_ugogoensis,247.88
Vitex_wilmsii,12.47
Vitis_aestivalis,36.225
Vitis_californica,39.96
Vitis_coignetiae,26.07
Vitis_flexuosa,18.42
Vitis_labrusca,39.35
Vitis_riparia,79
Vitis_sp.,35.1
Vitis_trifolia,13.1
Vitis_vinifera,31
Vitis_vulpina,25.7
Vittadinia_australasica,1.01
Vittadinia_australis,0.83
Vittadinia_burbidgeae,0.58
